word: የሚቆመው	stem: ሚቆመው
word: እንደቃረመች	stem: ቃረመች
word: ይፈስ	citation: ፈሰሰ
word: የማይጠብቅ	stem: ማይጠብቅ
word: እምነታችሁም	stem: እምነት
word: ሠራዊቱንም	stem: ሰራዊት
word: እንደጠጣችሁ	stem: ንደጠጣችህ
word: በተንቀሳቀሱ	citation: ተንቀሳቀሰ
word: ጻድቁና	stem: ጻድቅ
word: ለመክፈል	stem: ከፈለ
word: አይመዝገቡ	citation: ተመዘገበ
word: የምታልፉ	stem: የምታልፍ
word: ሣሩ	stem: ሳር
word: በሞኞች	stem: በሞኝ
word: ቤታቸውን	stem: ቤት
word: ገሠጽክ	citation: ገሰጸ
word: አልጋዋን	stem: አልጋ
word: ስለሚሄድ	stem: ሚሄድ
word: ኀፍረታቸውንም	stem: ሀፍረታቸ
word: አፅሜን	stem: አጽም
word: እንደታጠቀ	stem: ታጠቀ
word: የካህናቱ	stem: ካህናቱ
word: የጋይም	stem: የጋይ
word: አድርጉት	citation: አደረገ
word: የምትጎዳው	stem: ምትጎዳው
word: ዘላለማዊው	stem: ዘላለማዊ
word: እንደሚመልስልኝ	citation: መለሰ
word: የሚፈልጉትን	citation: ፈለገ
word: በአምላኳ	stem: አምላክ
word: ሺምአይም	stem: ሺምአይ
word: ወደነበሩበት	citation: ነበረ
word: ሲጨፋጨፉ	stem: ሲጨፋጨፍ
word: የዘመንህ	stem: ዘመን
word: ብትጠፋበት	citation: ተትጠፋበተ
word: አልሰጠንምና	stem: አልሰጠንም
word: ከሸለቆው	stem: ሸለቆ
word: ብረቱን	stem: ብረት
word: በመቁረጥ	stem: ቆረጠ
word: ምግባቸው	stem: ምግብ
word: ቅርንጫፎቿን	stem: ቅርንጫፍ
word: ከቶዑ	stem: ቶኡ
word: ስደርስ	citation: ደረሰ
word: የተጠማችሁ	stem: የተጠማችህ
word: የሚደፍኑልሽ	citation: ደፈነ
word: አጠፉ	stem: አጠፍ
word: የጰኑኤልን	stem: ጰኑኤልን
word: ከተመካከሩ	citation: ተመካከረ
word: ከጌድሶናውያን	stem: ጌድሶናውያን
word: እናምልክ	citation: አመለከ
word: ከዳተኛውን	stem: ከዳተኛ
word: የታማሪስክ	stem: ታማሪስክ
word: በቅርንጫፎቼ	stem: ቅርንጫፍ
word: አድርጋ	citation: አደረገ
word: በታችም	stem: ታች
word: አቅርቡ	citation: አቀረበ
word: ያገለግለኛል	citation: አገለገለ
word: ጻልሙና	stem: ጻልም
word: በቅሎ	citation: በቀለ
word: የሠራውን	stem: የሰራው
word: ከጉድጓዱ	stem: ጉድግዋድ
word: እመጣለሁ	citation: መጠጠ
word: የሚመሳሰል	citation: ተመሳሰለ
word: በእውነትህም	stem: እውነትህ
word: አንዳችሁንም	stem: አንድ
word: የኢካቦድ	stem: ኢካቦድ
word: በእርሻ	stem: እርሻ
word: እንደሰጠው	stem: እንደሰጠ
word: ልጆቹንም	stem: ልጅ
word: ገንዘቡን	stem: ገንዘብ
word: ተቆአዊቷ	stem: ተቆአዊት
word: ሃጻርሱሲም	stem: ሀጻርሱሲ
word: መጠጣቱ	stem: መጠጣት
word: ሐሴትም	stem: ሀሴት
word: አልጎመጉማለሁ	stem: አልጎመጉማለህ
word: ሙሏቸው	stem: ሙልዋቸው
word: ሰንበትም	stem: ሰንበት
word: በሆነው	stem: ሆነ
word: አውሉ	stem: አውል
word: እንዲለሰን	stem: እንዲለሰ
word: ጢሮሳውያን	stem: ጢሮሳውያ
word: ላደረግኩባችሁ	citation: አደረገ
word: መኝታውን	stem: መኝታ
word: አንጀቱም	stem: አንጀት
word: አልወለድኩምም	stem: አልወለድኩም
word: በቅባት	stem: ቅባት
word: እየተጠባበቀ	stem: የተጠባበቀ
word: ፍቅርንም	stem: ፍቅር
word: በሚነደውም	stem: በሚነደ
word: የምታየውን	stem: የምታየው
word: እንደተጋደመ	stem: ንደተጋደመ
word: ልጆቻችሁንና	stem: ልጅ
word: ሐዘኔን	stem: ሀዘን
word: ሲብማን	stem: ሲብማ
word: በሚንቀሳቀስበት	citation: ተንቀሳቀሰ
word: እንዲያደርጋት	citation: አደረገ
word: ይደበድቡት	citation: ደበደበ
word: እንደቆመና	stem: ንደቆመ
word: ስጮኽ	stem: ስጮ
word: ተረከለት	citation: ተረከ
word: ምስሎቹን	stem: ምስል
word: ያስሱ	citation: አሰሰሰ
word: ካልገነባ	stem: አልገነባ
word: በቱንቢ	stem: ቱንቢ
word: በዓይናቸው	stem: አይን
word: ነገሠበት	citation: ነገሰ
word: በበጉም	stem: በበግ
word: የኢየሱስን	stem: ኢየሱስ
word: እግርህ	stem: እግር
word: ነጥቀህ	citation: ነጠቀ
word: የዙፋን	stem: ዙፋን
word: ትጋብዛለህ	citation: ጋበዘ
word: ሊሸጥልህ	stem: ሊሸጥል
word: እንደተመለሳችሁ	citation: ተመለሰ
word: የማሬሻ	stem: ማሬሻ
word: የክፉዎች	stem: ክፉ
word: ሲቃረብም	stem: ሲቃረብ
word: ኮረብታው	stem: ኮረብታ
word: ወደየድንኳናቸው	stem: ወደየድንክዋናቸው
word: ይወሰድበታል	citation: ተወሰደ
word: ከተቷቸው	citation: ከተተ
word: ትዘራለህ	stem: ትዘራለ
word: ከደረሰብኝም	citation: ደረሰ
word: ወደየአገሩ	stem: አገር
word: እንዳያሳስቷችሁ	stem: ንዳያሳስትዋችሁ
word: ከስግብግብነትም	stem: ከስግብግብነት
word: እናስረክብሃለን	citation: አስረከበ
word: የማይቀበለውን	stem: ማይቀበለውን
word: ቤቱን	stem: ቤት
word: ከቀየረ	stem: ቀየረ
word: የተከሰሰውም	citation: ተከሰሰ
word: በኃጢአተኝነት	stem: ሀጢአተኝነት
word: እየነዳ	stem: የነዳ
word: እወስዳለሁ	citation: ወሰደ
word: ጥፍጥፍና	stem: ጥፍጥፍ
word: ከምላስ	stem: ምላስ
word: ያጎናጽፈዋል	stem: አጎናጽፈዋል
word: ጉባኤዎቻችሁ	stem: ጉባኤ
word: ደካማዎቹ	stem: ደካማ
word: ከጣሊያን	stem: ከጣሊያ
word: ካላመለጥክ	citation: አመለጠ
word: ብርታቴና	stem: ብርታቴ
word: ነፋሳት	citation: ነፋሰሰ
word: ከእናንተም	stem: እናንተ
word: ጠቢባኑንና	stem: ጠቢባኑ
word: ያቋቁማሉ	stem: ያቅዋቁማል
word: ያደረግከን	citation: አደረገ
word: ሐሳቦችንና	stem: ሀሳብ
word: አካሉን	stem: አካል
word: በማናግርህ	stem: ማናግርህ
word: ስለተጠለሉ	stem: ስለተጠለል
word: በጉሮሮህ	stem: በጉሮሮ
word: እንዳስገባቸው	stem: ንዳስገባቸው
word: የቋሚዎቹን	stem: ቋሚ
word: ተዋረደ	citation: ተዋረደ
word: ይሰግዱልኛል	citation: ሰገደ
word: ሲሞክር	citation: ሞከረ
word: ፈርታችሁ	stem: ፈርታችህ
word: ማፋጠናቸውን	stem: አፋጠነ
word: ገልጧል	stem: ገልጥዋል
word: የማያረክሱትን	stem: የማያረክሱት
word: እንደሚሆኑ	stem: ሚሆኑ
word: የፍራፍሬ	stem: ፍራፍሬ
word: መግለጫዎችህ	stem: ገለጸ
word: ይቀበለዋል	citation: ተቀበለ
word: የጠቦቶች	stem: ጠቦቶች
word: ከብዛታቸው	stem: ብዛት
word: እንደሰማች	stem: ሰመተ
word: ያለነቀፋ	stem: አለነቀፋ
word: ይቀጥራሉ	citation: ቀጠረ
word: እየገዛ	stem: የገዛ
word: ቄጠማዎችም	stem: ቄጠማዎች
word: መነካከሳችሁንና	stem: መነካከስ
word: የሚንቀለቀል	citation: ተንቀለቀለ
word: በብሔራት	stem: ብሄራት
word: ከነበረው	citation: ነበረ
word: በጸሐፍት	stem: ጸሀፍት
word: እንደማያስፈልግ	stem: ንደማያስፈልግ
word: እንዲያከብሩ	citation: አከበረ
word: ይንገረን	citation: ነገረ
word: ምሥክርነትህም	stem: ምስክርነትህ
word: አከናነባቸው	citation: አከናነበ
word: በውበትሽ	stem: ውበትሽ
word: ዲያብሎስ	stem: ዲያብሎ
word: አገልግሎትህንና	stem: አገልግሎት
word: ሲያነጋግራቸው	citation: አነጋገረ
word: እያቀረበ	citation: አቀረበ
word: ለአምላካቸው	stem: አምላካቸ
word: መቃኖቹም	stem: መቃኖች
word: ለላካችሁ	stem: ላክ
word: አንጀቱ	stem: አንጀት
word: ሊያድናችሁ	stem: ሊያድናችህ
word: የምታዝኑ	stem: ምታዝን
word: መብቱ	stem: መብት
word: የመቤዠት	stem: መቤዠት
word: አላከበሩም	stem: አላከበሩ
word: ተቀብረናል	citation: ተቀበረ
word: ሆነው	stem: ሆነ
word: ያሳደረ	stem: አሳደረ
word: ያልሰማችኋቸውን	stem: ያልሰማችህዋቸ
word: እንድትጋለጥ	stem: ንድትጋለጥ
word: የተመደበላቸውን	citation: ተመደበ
word: በዓይኖች	stem: አይን
word: የምታስቡት	stem: ምታስቡት
word: ለይታችሁ	stem: ይታችህ
word: ይጨመሩ	citation: ተጨመረ
word: በሎጥ	stem: ሎጥ
word: በመቅረባቸው	stem: ቀረበ
word: የቲምናዊው	stem: ቲምናዊው
word: ዝናህ	stem: ዝና
word: እልም	stem: እል
word: ስለሰጠኸኝ	stem: ሰጠኸኝ
word: አይለይህም	stem: አይለይ
word: ልንቀርብ	citation: ቀረበ
word: እስከሆነው	stem: ሆነ
word: አተረፍክ	citation: አተረፈ
word: አፍና	stem: አፍ
word: ቀድሻለሁ	citation: ቀደሰ
word: ስላገኘሁት	stem: አገኘሁት
word: አትግደላቸው	citation: ገደለ
word: ወደምታዩት	stem: ምታዩት
word: ሳቅሽ	stem: ሳቅ
word: የሌለባትን	stem: የሌለባት
word: ባወጣህበት	stem: አወጣህበት
word: እንድትገላግለን	citation: ገላገለ
word: ገንዘባችንን	stem: ገንዘብ
word: ልመራችሁ	citation: መረረ
word: ለወይፈኖቹ	stem: ለወይፈኖች
word: ቀጥቼሻለሁ	stem: ቀጥቼሻለህ
word: ልኮኝ	citation: ለኮነ
word: ዘርግቷል	stem: ዘርግትዋል
word: የተፈጸመውንም	citation: ተፈጸመ
word: ኦርዮን	stem: ኦርዮ
word: ታአናክንና	stem: ታአናክን
word: ይሆናሉ	stem: ይሆናል
word: በተራ	stem: ተራ
word: ቀደሞትና	stem: ቀደሞት
word: የቤተልሔምን	stem: ቤተልሄም
word: ያስብልህ	stem: አስብልህ
word: የሚወድ	citation: ወደደ
word: መቀነቶችና	stem: መቀነታ
word: በአዲስ	stem: አዲስ
word: ዝገት	citation: ዘገተ
word: የሰጠንና	stem: ሰጠንና
word: ካልተጠራጠራችሁ	citation: ተጠራጠረ
word: ንገሩ	citation: ነገረ
word: ይቀናል	citation: ቀናለለ
word: በማሰርና	stem: በማሰር
word: ዕዝራን	stem: እዝራ
word: እቴጌይቱ	stem: እቴጌይት
word: ስጦታችን	stem: ስጦት
word: ጠጥተው	stem: ጠጥተ
word: እንስገድም	stem: ንስገድ
word: ሊቀብሩት	citation: ቀበረ
word: አደረሱኝ	citation: አደረሰ
word: አላስፈለገውም	citation: አስፈለገ
word: የሰውን	stem: ሰው
word: ማለትህን	stem: ማለት
word: ከመንጋቱ	stem: መንጋት
word: ይናወጡ	citation: ተናወጠ
word: ሲታዩ	stem: ሲታይ
word: ቢያቀርብ	citation: አቀረበ
word: አመጣባታለሁና	stem: አመጣባታለህ
word: ከዶፍቃ	stem: ዶፍቃ
word: ገልጦለት	citation: ገለጠ
word: ለመላእክቱ	stem: መላእክት
word: እደክማለሁ	citation: ደከመ
word: ጥላችሁ	stem: ጥላችህ
word: ኋለኛው	stem: ህዋለኛ
word: እንዳወደመ	citation: አወደመ
word: ያዳርሳል	citation: አዳረሰ
word: በኢዮዓቄም	stem: በኢዮአቄ
word: የመረጥሽው	citation: መረጠ
word: የሰላምና	stem: ሰላም
word: ቢፈልግማ	citation: ፈለገ
word: ሲያስወሩባችሁ	stem: ሲያስወሩባችህ
word: በሠራውም	stem: በሰራው
word: የሚዳርገው	citation: ዳረገ
word: ለወጠው	stem: ወጠ
word: አድርሱት	citation: አደረሰ
word: የጎደለኝን	citation: ጎደለ
word: በመውጣት	stem: መውጣት
word: የተከበረና	citation: ተከበረ
word: ከከሙን	stem: ከሙን
word: ከሩት	stem: ሩት
word: አቤልከራሚም	stem: አቤልከራሚ
word: መሠዊያዎቹንና	stem: መሰዊያዋ
word: ከሃዲዎችና	stem: ከሀዲ
word: በአባቶቹም	stem: በአባቶች
word: እሱም	stem: እሱ
word: አላመጣችሁም	stem: አላመጣችሁ
word: ሰነጣጠቅካት	citation: ሰነጣጠቀ
word: እንዲያደርጋችሁ	citation: አደረገ
word: መጥረቢያ	stem: ጠረበ
word: ከመካከላቸው	stem: ተካከለ
word: ይመለሳሉ	citation: ተመለሰ
word: የማይገባውን	stem: ማይገባው
word: ከመምጣቴ	stem: መምጣቴ
word: ቅድስቲቱ	stem: ቅድስት
word: አስገድደህ	citation: አስገደደ
word: አድርገሃቸዋል	citation: አደረገ
word: ተወንጭፎ	citation: ተወነጨፈ
word: ሜዳዎች	stem: ሜዳ
word: በኬብሮን	stem: በኬብሮ
word: የክር	stem: ክር
word: እንደዚሁ	stem: ንደዚህ
word: የወይፈኑን	stem: የወይፈን
word: የቆየ	stem: ቆየ
word: አቁሟል	stem: አቁምዋል
word: መፈራት	citation: መፈረ
word: ብርሃናቸው	stem: ብርሀን
word: አሲረው	stem: አሲረ
word: የያዳ	stem: ያዳ
word: ይላጩ	stem: ይላጭ
word: ብትፈልግ	citation: ፈለገ
word: ማሰቤ	stem: አሰሰበ
word: ያልተስተካከሉትን	stem: አልተስተካከሉትን
word: ሰዎችህ	stem: ሰው
word: እስኪሆንላቸው	stem: ስኪሆንላቸ
word: በማሳረፍ	stem: ስርፍ
word: በቤትማዓካዋ	stem: ቤትማአካ
word: ብዙዎቹንም	stem: ብዙ
word: የሌሎቹ	stem: ሌላ
word: አገሮች	stem: አገር
word: በአስማታዊ	stem: አስማታዊ
word: ከጡትና	stem: ጡት
word: የወለደቻችሁም	stem: የወለደች
word: እንዳይቀስፋቸው	stem: እንዳይቀስፋቸ
word: የወሰድነው	citation: ወሰደ
word: እንዲይዘው	stem: እንዲይዘ
word: ጴሌታውያን	stem: ጴሌታውያ
word: መዋል	citation: መዋለለ
word: የተሰጡት	stem: ተሰጡት
word: የምትሄጂ	stem: ምትሄጂ
word: ጭቆናና	stem: ጭቆና
word: ዘዴዎች	stem: ዘዴ
word: ለቢንያም	stem: ቢንያም
word: በቀረቡም	stem: በቀረቡ
word: የነበርኩት	citation: ነበረ
word: ስለጠበቃችሁና	stem: ስለጠበቅ
word: ያየኋቸው	stem: አየህዋቸ
word: በውሽንፍር	stem: ውሽንፍር
word: ንግሥናውና	stem: ንግስና
word: በኃያል	stem: ሀያል
word: የቀማሁትንም	stem: የቀማሁት
word: እንደሚያበርቅ	stem: ንደሚያበርቅ
word: በየዓመቱ	stem: አመት
word: አበርታው	stem: አበርታ
word: አዶንያስም	stem: አዶንያስ
word: እንዳትጠጡ	stem: እንዳትጠጥ
word: የተካነውንና	stem: የተካነ
word: የመጋባት	stem: መጋባት
word: እንዳዘነ	stem: አዘነ
word: እናድራለን	stem: እናድራለ
word: በሚያስተጋባ	stem: ሚያስተጋባ
word: ማማዎች	stem: ማማዋ
word: ተሰምቶልሃል	citation: ተሰመጠተ
word: አስገድደናችሁ	citation: አስገደደ
word: አልዞረም	stem: አልዞረ
word: የዘላለማዊውን	stem: ዘላለማዊውን
word: ንብረቶቹ	stem: ንብረት
word: ሰበከላቸው	citation: ሰበከ
word: አስተካክለህ	stem: አስተካክለ
word: እንድናደርግ	citation: አደረገ
word: አልሸተተም	stem: አልሸተተ
word: አነጋገሯት	citation: አነጋገረ
word: ባይሆኑ	stem: ባይሆን
word: ትሸበራለች	citation: ተሸበረ
word: የሚወላውልና	stem: የሚወላውል
word: እንድትጥሉ	stem: ንድትጥል
word: የኤንታጱአ	stem: ኤንታጱአ
word: ጥርሶችሽ	stem: ጥርስ
word: የምታደርግልኝ	citation: አደረገ
word: ይነድልና	stem: ይነድል
word: በሮቹን	stem: በሮች
word: ጓደኛ	stem: ግዋደኛ
word: ከየኮረብታውና	stem: ከየኮረብታው
word: ቁልልም	stem: ቁልል
word: ያወጣላትንና	stem: አወጣላትንና
word: ያለብሷቸዋል	citation: አለበሰ
word: ያታለልሽኝና	stem: አታለልሽኝና
word: በሚሰማሩት	stem: ሚሰማሩት
word: አልተመላለስንም	citation: ተመላለሰ
word: መኳንንትን	stem: መኳንንት
word: ተጽፈው	stem: ተጽፈ
word: ምድርሽን	stem: ምድር
word: ስጋፈጥ	citation: ተጋፈጠ
word: እሺም	stem: እሺ
word: ስለተባሉባቸው	stem: ተባሉባቸው
word: ይዋረዳል	citation: ተዋረደ
word: ያርዱታል	stem: አርዱታል
